Time, Equity
1, 996.1999999999998
12, 1050.6499999999999
23, 1100.1499999999999
32, 1129.2999999999997
43, 1124.8999999999999
54, 1100.26
64, 1097.62
74, 1210.8099999999997
85, 1253.8199999999997
95, 1278.1299999999997
