Time, Equity
644, 1000
643, 1000.8799999999999
642, 1000.0799999999999
641, 1000.9399999999999
640, 1000.8199999999997
639, 1001.0899999999997
638, 1000.5499999999997
637, 1000.3399999999995
636, 1000.5099999999995
635, 1000.5699999999995
