Time, Equity
1, 996.8399999999999
2, 1034.3299999999997
3, 1065.7199999999998
4, 1068.6299999999992
5, 1072.0299999999993
6, 1078.3199999999997
7, 1171.1699999999973
8, 1218.3799999999965
9, 1199.1607999999978
10, 1231.3348999999962
